"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,1,"Ciutat Vella",1,"el Raval","Home","18 anys",276
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","18 anys",68
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","18 anys",56
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","18 anys",198
2020,2,"Eixample",5,"el Fort Pienc","Home","18 anys",123
2020,2,"Eixample",6,"la Sagrada Família","Home","18 anys",169
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","18 anys",175
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","18 anys",139
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","18 anys",196
2020,2,"Eixample",10,"Sant Antoni","Home","18 anys",129
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","18 anys",167
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","18 anys",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","18 anys",177
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","18 anys",31
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","18 anys",53
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","18 anys",92
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","18 anys",75
2020,3,"Sants-Montjuïc",18,"Sants","Home","18 anys",164
2020,4,"Les Corts",19,"les Corts","Home","18 anys",166
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","18 anys",88
2020,4,"Les Corts",21,"Pedralbes","Home","18 anys",73
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","18 anys",23
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","18 anys",158
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","18 anys",103
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","18 anys",160
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","18 anys",259
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","18 anys",164
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","18 anys",68
2020,6,"Gràcia",29,"el Coll","Home","18 anys",39
2020,6,"Gràcia",30,"la Salut","Home","18 anys",79
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","18 anys",184
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","18 anys",119
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","18 anys",97
2020,7,"Horta-Guinardó",34,"Can Baró","Home","18 anys",36
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","18 anys",143
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","18 anys",49
2020,7,"Horta-Guinardó",37,"el Carmel","Home","18 anys",151
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","18 anys",62
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","18 anys",46
2020,7,"Horta-Guinardó",40,"Montbau","Home","18 anys",25
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","18 anys",17
2020,7,"Horta-Guinardó",42,"la Clota","Home","18 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Home","18 anys",134
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","18 anys",103
2020,8,"Nou Barris",45,"Porta","Home","18 anys",111
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","18 anys",74
2020,8,"Nou Barris",47,"Can Peguera","Home","18 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Home","18 anys",60
2020,8,"Nou Barris",49,"Canyelles","Home","18 anys",41
2020,8,"Nou Barris",50,"les Roquetes","Home","18 anys",84
2020,8,"Nou Barris",51,"Verdun","Home","18 anys",55
2020,8,"Nou Barris",52,"la Prosperitat","Home","18 anys",126
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","18 anys",40
2020,8,"Nou Barris",54,"Torre Baró","Home","18 anys",22
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","18 anys",66
2020,8,"Nou Barris",56,"Vallbona","Home","18 anys",5
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","18 anys",47
2020,9,"Sant Andreu",58,"Baró de Viver","Home","18 anys",15
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","18 anys",72
2020,9,"Sant Andreu",60,"Sant Andreu","Home","18 anys",249
2020,9,"Sant Andreu",61,"la Sagrera","Home","18 anys",117
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","18 anys",61
2020,9,"Sant Andreu",63,"Navas","Home","18 anys",91
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","18 anys",131
2020,10,"Sant Martí",65,"el Clot","Home","18 anys",123
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","18 anys",62
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","18 anys",60
2020,10,"Sant Martí",68,"el Poblenou","Home","18 anys",157
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","18 anys",56
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","18 anys",121
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","18 anys",77
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","18 anys",124
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","18 anys",150
2020,1,"Ciutat Vella",1,"el Raval","Home","19 anys",258
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","19 anys",111
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","19 anys",61
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","19 anys",165
2020,2,"Eixample",5,"el Fort Pienc","Home","19 anys",150
2020,2,"Eixample",6,"la Sagrada Família","Home","19 anys",235
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","19 anys",178
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","19 anys",170
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","19 anys",243
2020,2,"Eixample",10,"Sant Antoni","Home","19 anys",142
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","19 anys",194
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","19 anys",7
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","19 anys",174
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","19 anys",50
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","19 anys",59
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","19 anys",77
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","19 anys",98
2020,3,"Sants-Montjuïc",18,"Sants","Home","19 anys",221
2020,4,"Les Corts",19,"les Corts","Home","19 anys",233
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","19 anys",96
2020,4,"Les Corts",21,"Pedralbes","Home","19 anys",77
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","19 anys",28
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","19 anys",164
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","19 anys",127
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","19 anys",149
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","19 anys",287
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","19 anys",134
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","19 anys",92
2020,6,"Gràcia",29,"el Coll","Home","19 anys",29
2020,6,"Gràcia",30,"la Salut","Home","19 anys",52
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","19 anys",182
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","19 anys",117
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","19 anys",113
2020,7,"Horta-Guinardó",34,"Can Baró","Home","19 anys",44
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","19 anys",160
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","19 anys",44
2020,7,"Horta-Guinardó",37,"el Carmel","Home","19 anys",143
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","19 anys",69
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","19 anys",57
2020,7,"Horta-Guinardó",40,"Montbau","Home","19 anys",18
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","19 anys",34
2020,7,"Horta-Guinardó",42,"la Clota","Home","19 anys",3
2020,7,"Horta-Guinardó",43,"Horta","Home","19 anys",137
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","19 anys",122
2020,8,"Nou Barris",45,"Porta","Home","19 anys",145
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","19 anys",71
2020,8,"Nou Barris",47,"Can Peguera","Home","19 anys",16
2020,8,"Nou Barris",48,"la Guineueta","Home","19 anys",65
2020,8,"Nou Barris",49,"Canyelles","Home","19 anys",31
2020,8,"Nou Barris",50,"les Roquetes","Home","19 anys",95
2020,8,"Nou Barris",51,"Verdun","Home","19 anys",59
2020,8,"Nou Barris",52,"la Prosperitat","Home","19 anys",120
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","19 anys",51
2020,8,"Nou Barris",54,"Torre Baró","Home","19 anys",31
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","19 anys",76
2020,8,"Nou Barris",56,"Vallbona","Home","19 anys",3
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","19 anys",53
2020,9,"Sant Andreu",58,"Baró de Viver","Home","19 anys",15
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","19 anys",81
2020,9,"Sant Andreu",60,"Sant Andreu","Home","19 anys",285
2020,9,"Sant Andreu",61,"la Sagrera","Home","19 anys",139
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","19 anys",68
2020,9,"Sant Andreu",63,"Navas","Home","19 anys",106
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","19 anys",172
2020,10,"Sant Martí",65,"el Clot","Home","19 anys",133
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","19 anys",82
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","19 anys",73
2020,10,"Sant Martí",68,"el Poblenou","Home","19 anys",154
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","19 anys",72
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","19 anys",155
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","19 anys",90
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","19 anys",112
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","19 anys",137
2020,1,"Ciutat Vella",1,"el Raval","Home","20 anys",275
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","20 anys",118
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","20 anys",63
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","20 anys",164
2020,2,"Eixample",5,"el Fort Pienc","Home","20 anys",157
2020,2,"Eixample",6,"la Sagrada Família","Home","20 anys",241
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","20 anys",189
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","20 anys",188
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","20 anys",209
2020,2,"Eixample",10,"Sant Antoni","Home","20 anys",158
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","20 anys",190
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","20 anys",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","20 anys",156
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","20 anys",57
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","20 anys",60
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","20 anys",81
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","20 anys",106
2020,3,"Sants-Montjuïc",18,"Sants","Home","20 anys",221
2020,4,"Les Corts",19,"les Corts","Home","20 anys",226
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","20 anys",108
2020,4,"Les Corts",21,"Pedralbes","Home","20 anys",54
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","20 anys",26
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","20 anys",156
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","20 anys",120
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","20 anys",165
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","20 anys",274
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","20 anys",163
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","20 anys",74
2020,6,"Gràcia",29,"el Coll","Home","20 anys",36
2020,6,"Gràcia",30,"la Salut","Home","20 anys",56
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","20 anys",188
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","20 anys",136
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","20 anys",124
2020,7,"Horta-Guinardó",34,"Can Baró","Home","20 anys",51
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","20 anys",165
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","20 anys",51
2020,7,"Horta-Guinardó",37,"el Carmel","Home","20 anys",152
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","20 anys",57
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","20 anys",43
2020,7,"Horta-Guinardó",40,"Montbau","Home","20 anys",19
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","20 anys",23
2020,7,"Horta-Guinardó",42,"la Clota","Home","20 anys",5
2020,7,"Horta-Guinardó",43,"Horta","Home","20 anys",132
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","20 anys",103
2020,8,"Nou Barris",45,"Porta","Home","20 anys",138
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","20 anys",74
2020,8,"Nou Barris",47,"Can Peguera","Home","20 anys",14
2020,8,"Nou Barris",48,"la Guineueta","Home","20 anys",69
2020,8,"Nou Barris",49,"Canyelles","Home","20 anys",37
2020,8,"Nou Barris",50,"les Roquetes","Home","20 anys",87
2020,8,"Nou Barris",51,"Verdun","Home","20 anys",69
2020,8,"Nou Barris",52,"la Prosperitat","Home","20 anys",141
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","20 anys",47
2020,8,"Nou Barris",54,"Torre Baró","Home","20 anys",19
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","20 anys",71
2020,8,"Nou Barris",56,"Vallbona","Home","20 anys",11
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","20 anys",77
2020,9,"Sant Andreu",58,"Baró de Viver","Home","20 anys",16
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","20 anys",78
2020,9,"Sant Andreu",60,"Sant Andreu","Home","20 anys",269
2020,9,"Sant Andreu",61,"la Sagrera","Home","20 anys",156
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","20 anys",68
2020,9,"Sant Andreu",63,"Navas","Home","20 anys",91
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","20 anys",150
2020,10,"Sant Martí",65,"el Clot","Home","20 anys",133
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","20 anys",85
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","20 anys",69
2020,10,"Sant Martí",68,"el Poblenou","Home","20 anys",135
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","20 anys",58
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","20 anys",148
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","20 anys",80
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","20 anys",113
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","20 anys",123
2020,1,"Ciutat Vella",1,"el Raval","Home","21 anys",282
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","21 anys",167
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","21 anys",80
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","21 anys",123
2020,2,"Eixample",5,"el Fort Pienc","Home","21 anys",177
2020,2,"Eixample",6,"la Sagrada Família","Home","21 anys",251
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","21 anys",234
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","21 anys",215
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","21 anys",239
2020,2,"Eixample",10,"Sant Antoni","Home","21 anys",170
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","21 anys",213
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","21 anys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","21 anys",169
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","21 anys",51
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","21 anys",81
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","21 anys",92
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","21 anys",119
2020,3,"Sants-Montjuïc",18,"Sants","Home","21 anys",227
2020,4,"Les Corts",19,"les Corts","Home","21 anys",227
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","21 anys",98
2020,4,"Les Corts",21,"Pedralbes","Home","21 anys",80
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","21 anys",24
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","21 anys",141
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","21 anys",114
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","21 anys",140
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","21 anys",285
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","21 anys",174
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","21 anys",55
2020,6,"Gràcia",29,"el Coll","Home","21 anys",27
2020,6,"Gràcia",30,"la Salut","Home","21 anys",60
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","21 anys",202
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","21 anys",154
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","21 anys",111
2020,7,"Horta-Guinardó",34,"Can Baró","Home","21 anys",26
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","21 anys",172
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","21 anys",49
2020,7,"Horta-Guinardó",37,"el Carmel","Home","21 anys",168
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","21 anys",58
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","21 anys",46
2020,7,"Horta-Guinardó",40,"Montbau","Home","21 anys",21
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","21 anys",28
2020,7,"Horta-Guinardó",42,"la Clota","Home","21 anys",6
2020,7,"Horta-Guinardó",43,"Horta","Home","21 anys",129
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","21 anys",122
2020,8,"Nou Barris",45,"Porta","Home","21 anys",135
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","21 anys",79
2020,8,"Nou Barris",47,"Can Peguera","Home","21 anys",15
2020,8,"Nou Barris",48,"la Guineueta","Home","21 anys",85
2020,8,"Nou Barris",49,"Canyelles","Home","21 anys",27
2020,8,"Nou Barris",50,"les Roquetes","Home","21 anys",76
2020,8,"Nou Barris",51,"Verdun","Home","21 anys",73
2020,8,"Nou Barris",52,"la Prosperitat","Home","21 anys",127
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","21 anys",34
2020,8,"Nou Barris",54,"Torre Baró","Home","21 anys",16
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","21 anys",75
2020,8,"Nou Barris",56,"Vallbona","Home","21 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","21 anys",76
2020,9,"Sant Andreu",58,"Baró de Viver","Home","21 anys",15
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","21 anys",76
2020,9,"Sant Andreu",60,"Sant Andreu","Home","21 anys",235
2020,9,"Sant Andreu",61,"la Sagrera","Home","21 anys",115
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","21 anys",76
2020,9,"Sant Andreu",63,"Navas","Home","21 anys",98
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","21 anys",150
2020,10,"Sant Martí",65,"el Clot","Home","21 anys",119
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","21 anys",86
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","21 anys",61
2020,10,"Sant Martí",68,"el Poblenou","Home","21 anys",135
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","21 anys",41
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","21 anys",144
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","21 anys",97
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","21 anys",114
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","21 anys",127
2020,1,"Ciutat Vella",1,"el Raval","Home","22 anys",324
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","22 anys",231
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","22 anys",81
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","22 anys",141
2020,2,"Eixample",5,"el Fort Pienc","Home","22 anys",175
2020,2,"Eixample",6,"la Sagrada Família","Home","22 anys",248
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","22 anys",220
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","22 anys",211
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","22 anys",295
2020,2,"Eixample",10,"Sant Antoni","Home","22 anys",164
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","22 anys",201
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","22 anys",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","22 anys",179
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","22 anys",52
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","22 anys",88
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","22 anys",108
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","22 anys",135
2020,3,"Sants-Montjuïc",18,"Sants","Home","22 anys",237
2020,4,"Les Corts",19,"les Corts","Home","22 anys",221
